Symbol	importance
Crtc3	Crtc3	0.00386666666666667
Ddx26b	Ddx26b	0.00386666666666667
Exoc7	Exoc7	0.00386666666666667
Gm11549	Gm11549	0.00386666666666667
Gpank1	Gpank1	0.00386666666666667
Setx	Setx	0.00386666666666667
Slc23a2	Slc23a2	0.00386666666666667
Vps39	Vps39	0.00386666666666667
Atg12	Atg12	0.00386206896551724
Cox19	Cox19	0.00386206896551724
Dcaf8	Dcaf8	0.00386206896551724
Ebpl	Ebpl	0.00386206896551724
Kif14	Kif14	0.00386206896551724
Luzp1	Luzp1	0.00386206896551724
Mbd5	Mbd5	0.00386206896551724
Mrpl45	Mrpl45	0.00386206896551724
Prmt2	Prmt2	0.00386206896551724
Ssx2ip	Ssx2ip	0.00386206896551724
X1810030O07Rik	X1810030O07Rik	0.00386090225563909
Rgs16	Rgs16	0.00386090225563909
Rfx1	Rfx1	0.00385844155844157
X2210018M11Rik	X2210018M11Rik	0.00385714285714285
X6330549D23Rik	X6330549D23Rik	0.00385714285714285
C2cd3	C2cd3	0.00385714285714285
Dhx34	Dhx34	0.00385714285714285
Hus1	Hus1	0.00385714285714285
Lyrm5	Lyrm5	0.00385714285714285
Mgst3	Mgst3	0.00385714285714285
Mid1	Mid1	0.00385714285714285
Nlk	Nlk	0.00385714285714285
Pik3r2	Pik3r2	0.00385714285714285
Rab28	Rab28	0.00385714285714285
Tom1l1	Tom1l1	0.00385714285714285
Upf2	Upf2	0.00385387596899224
Angpt2	Angpt2	0.00385185185185185
Cdkn2c	Cdkn2c	0.00385185185185185
Exoc6b	Exoc6b	0.00385185185185185
Heca	Heca	0.00385185185185185
Ints6	Ints6	0.00385185185185185
Nsun6	Nsun6	0.00385185185185185
Ryk	Ryk	0.00385185185185185
Map7d2	Map7d2	0.00385050798258345
Socs7	Socs7	0.00384766214177979
Ccdc90a	Ccdc90a	0.00384615384615385
Cpsf7	Cpsf7	0.00384615384615385
Rab10	Rab10	0.00384615384615385
Sppl3	Sppl3	0.00384615384615385
Eftud1	Eftud1	0.00384163265306123
Sbf2	Sbf2	0.00384163265306123
Sdhb	Sdhb	0.00384163265306123
X1810013L24Rik	X1810013L24Rik	0.00384
Ccbl1	Ccbl1	0.00384
Me2	Me2	0.00384
Tgoln1	Tgoln1	0.00384
Foxj3	Foxj3	0.00383843537414965
Gm13889	Gm13889	0.00383333333333334
Mbd4	Mbd4	0.00383333333333334
Mycl1	Mycl1	0.00383333333333334
Nat8l	Nat8l	0.00383333333333334
Rab11fip2	Rab11fip2	0.00383333333333334
Rbak	Rbak	0.00383333333333334
Wdr74	Wdr74	0.00383333333333334
Ubxn2a	Ubxn2a	0.00383163737280296
Epas1	Epas1	0.0038280193236715
Hmox2	Hmox2	0.0038280193236715
Ptprg	Ptprg	0.0038280193236715
Scmh1	Scmh1	0.0038280193236715
Fam193b	Fam193b	0.00382608695652174
Fam228b	Fam228b	0.00382608695652174
Kif18b	Kif18b	0.00382608695652174
Chtf18	Chtf18	0.00382424242424243
Rnf10	Rnf10	0.00382029598308668
Scpep1	Scpep1	0.00382029598308668
Tmem29	Tmem29	0.00382029598308668
Aif1l	Aif1l	0.00381818181818182
Cgrrf1	Cgrrf1	0.00381818181818182
Nedd9	Nedd9	0.00381818181818182
Rasgrf1	Rasgrf1	0.00381818181818182
Etv6	Etv6	0.00381616832779625
Sdc2	Sdc2	0.00381616832779625
Use1	Use1	0.00381616832779625
Vegfa	Vegfa	0.00381616832779625
Vgll4	Vgll4	0.00381616832779625
Dpy19l3	Dpy19l3	0.00381184668989546
Gm5141	Gm5141	0.00381184668989546
Tox	Tox	0.00381184668989546
X2510003E04Rik	X2510003E04Rik	0.00380952380952381
Ap3b2	Ap3b2	0.00380952380952381
Cenpi	Cenpi	0.00380952380952381
Mettl7a1	Mettl7a1	0.00380952380952381
Plekhb1	Plekhb1	0.00380952380952381
Sirpa	Sirpa	0.00380952380952381
Tmem161a	Tmem161a	0.00380952380952381
Tmem43	Tmem43	0.00380952380952381
Zdhhc2	Zdhhc2	0.00380952380952381
Dph2	Dph2	0.00380731707317072
Xab2	Xab2	0.00380731707317072
Btaf1	Btaf1	0.0038
Cdk11b	Cdk11b	0.0038
Cdk5rap3	Cdk5rap3	0.0038
Rad50	Rad50	0.0038
Samm50	Samm50	0.0038
Vegfb	Vegfb	0.0038
Gpld1	Gpld1	0.00379794313369631
Cep85	Cep85	0.00379448621553885
Fyco1	Fyco1	0.00379231863442391
Lmtk2	Lmtk2	0.00379231863442391
Slc24a6	Slc24a6	0.00379231863442391
Abcc5	Abcc5	0.00378947368421053
Ccdc93	Ccdc93	0.00378947368421053
Chmp2a	Chmp2a	0.00378947368421053
Etohi1	Etohi1	0.00378947368421053
Syt11	Syt11	0.00378947368421053
Ubxn2b	Ubxn2b	0.00378701298701299
Aimp2	Aimp2	0.00378678678678679
Amotl1	Amotl1	0.00378678678678679
Hagh	Hagh	0.00378678678678679
Ppp3ca	Ppp3ca	0.00378678678678679
Zc3h18	Zc3h18	0.00378678678678679
Insig2	Insig2	0.00378336827393431
Mterfd1	Mterfd1	0.00378095238095239
Fgfr2	Fgfr2	0.00378
Acsl6	Acsl6	0.00377777777777778
Btf3l4	Btf3l4	0.00377777777777778
Gtpbp5	Gtpbp5	0.00377777777777778
Rhebl1	Rhebl1	0.00377777777777778
Triobp	Triobp	0.00377777777777778
Tspan9	Tspan9	0.00377777777777778
Aftph	Aftph	0.00377478991596639
Dbpht2	Dbpht2	0.00377478991596639
Nol9	Nol9	0.00377478991596639
Tial1	Tial1	0.00377478991596639
Wdr77	Wdr77	0.00377073906485671
Pls1	Pls1	0.00376827094474154
AW554918	AW554918	0.00376627450980392
Pyurf	Pyurf	0.00376627450980392
X2810001G20Rik	X2810001G20Rik	0.00376470588235294
Chi3l1	Chi3l1	0.00376470588235294
Flot2	Flot2	0.00376470588235294
Klf15	Klf15	0.00376470588235294
Polr2c	Polr2c	0.00376470588235294
Psat1	Psat1	0.00376470588235294
Rbm17	Rbm17	0.00376470588235294
Stk35	Stk35	0.00376470588235294
Ubr3	Ubr3	0.00376470588235294
Leprot	Leprot	0.00376190476190476
D930016D06Rik	D930016D06Rik	0.00376163265306123
Wrb	Wrb	0.00376163265306123
Pip4k2a	Pip4k2a	0.00375709219858156
Rab4a	Rab4a	0.00375680272108843
Sms	Sms	0.00375680272108843
Cep97	Cep97	0.00375403225806452
Acox3	Acox3	0.00375208140610545
Mical1	Mical1	0.00375208140610545
Cntrob	Cntrob	0.00375177304964539
Hdac8	Hdac8	0.00375177304964539
Acp2	Acp2	0.00375
Alms1	Alms1	0.00375
Atraid	Atraid	0.00375
Creld1	Creld1	0.00375
Eps8	Eps8	0.00375
Pfdn4	Pfdn4	0.00375
Ttll4	Ttll4	0.00375
Txnl4b	Txnl4b	0.00375
Coasy	Coasy	0.00374754098360656
X2610019E17Rik	X2610019E17Rik	0.00374653098982424
Smek2	Smek2	0.00374653098982424
Pde12	Pde12	0.00374623655913978
Ube2v1	Ube2v1	0.00374623655913978
Rad17	Rad17	0.00374106280193237
Ddhd1	Ddhd1	0.00373793103448276
Ndufv3	Ndufv3	0.00373535353535354
Prpsap2	Prpsap2	0.00373535353535354
Slirp	Slirp	0.00373502722323049
Apbb2	Apbb2	0.00373333333333333
Cbll1	Cbll1	0.00373333333333333
Cdk19	Cdk19	0.00373333333333333
Fam219b	Fam219b	0.00373333333333333
Ier5	Ier5	0.00373333333333333
Pmvk	Pmvk	0.00373333333333333
Sar1a	Sar1a	0.00373333333333333
Surf4	Surf4	0.00373333333333333
Tmem175	Tmem175	0.00373333333333333
Tmem80	Tmem80	0.00373333333333333
Atg9a	Atg9a	0.00373333333333333
Ccdc50	Ccdc50	0.00373333333333333
Cd24a	Cd24a	0.00373333333333333
Ethe1	Ethe1	0.00373333333333333
Rnf114	Rnf114	0.00373333333333333
Stoml2	Stoml2	0.00373333333333333
Tdrd3	Tdrd3	0.00373333333333333
Ctdnep1	Ctdnep1	0.00372938689217759
Cyc1	Cyc1	0.00372906403940887
Pkia	Pkia	0.00372906403940887
Rab2b	Rab2b	0.00372906403940887
Gosr2	Gosr2	0.00372314507198229
Helz	Helz	0.00372314507198229
Fbxw11	Fbxw11	0.00371707317073171
Eif2c3	Eif2c3	0.00371660859465737
Pgam5	Pgam5	0.00371660859465737
Prkar1a	Prkar1a	0.00371660859465737
Ank	Ank	0.00371428571428572
Apool	Apool	0.00371428571428572
Auts2	Auts2	0.00371428571428572
Cd276	Cd276	0.00371428571428572
Cebpg	Cebpg	0.00371428571428572
Gnl3	Gnl3	0.00371428571428572
Ing5	Ing5	0.00371428571428572
Ipo8	Ipo8	0.00371428571428572
Isca1	Isca1	0.00371428571428572
Mcts1	Mcts1	0.00371428571428572
Ptn	Ptn	0.00371428571428572
Qdpr	Qdpr	0.00371428571428572
Rbm42	Rbm42	0.00371428571428572
Tmem201	Tmem201	0.00371428571428572
Tmem98	Tmem98	0.00371428571428572
Gga1	Gga1	0.00371025641025641
Mfsd7b	Mfsd7b	0.00371025641025641
Txlng	Txlng	0.00371025641025641
Egr2	Egr2	0.00370975609756097
Hist1h2bc	Hist1h2bc	0.00370975609756097
Lyrm4	Lyrm4	0.00370975609756097
Shisa4	Shisa4	0.00370975609756097
Simc1	Simc1	0.00370975609756097
Fam175b	Fam175b	0.00370940170940171
Pdzd8	Pdzd8	0.00370940170940171
Dzip3	Dzip3	0.00370588235294117
Tefm	Tefm	0.00370310391363023
Scamp5	Scamp5	0.0037025641025641
Stt3a	Stt3a	0.0037025641025641
Zfp605	Zfp605	0.0037025641025641
Celsr3	Celsr3	0.00369846153846154
Ndufb5	Ndufb5	0.00369846153846154
Uqcrq	Uqcrq	0.00369846153846154
Zfp637	Zfp637	0.00369559032716927
X1110012L19Rik	X1110012L19Rik	0.00369230769230769
X2310035C23Rik	X2310035C23Rik	0.00369230769230769
A930013F10Rik	A930013F10Rik	0.00369230769230769
Casp2	Casp2	0.00369230769230769
Ddx39	Ddx39	0.00369230769230769
Gzf1	Gzf1	0.00369230769230769
Hsd17b10	Hsd17b10	0.00369230769230769
Kat2a	Kat2a	0.00369230769230769
Map3k3	Map3k3	0.00369230769230769
Nfe2l2	Nfe2l2	0.00369230769230769
Polr3g	Polr3g	0.00369230769230769
Serinc3	Serinc3	0.00369230769230769
Sfi1	Sfi1	0.00369230769230769
Snrk	Snrk	0.00369230769230769
Stam	Stam	0.00369230769230769
Tnpo1	Tnpo1	0.00369230769230769
Ubl4	Ubl4	0.00369230769230769
Wac	Wac	0.00369230769230769
Zfp383	Zfp383	0.00369230769230769
Actr1b	Actr1b	0.00369142857142857
Tst	Tst	0.00368768768768768
X1110034G24Rik	X1110034G24Rik	0.00367058823529412
D8Ertd82e	D8Ertd82e	0.00366984126984127
Dlat	Dlat	0.00366984126984127
Tmem222	Tmem222	0.00366984126984127
Dtwd1	Dtwd1	0.00366956521739129
Adcy2	Adcy2	0.00366666666666667
Arnt	Arnt	0.00366666666666667
Blmh	Blmh	0.00366666666666667
Crk	Crk	0.00366666666666667
Dnmt3a	Dnmt3a	0.00366666666666667
Eva1a	Eva1a	0.00366666666666667
Fbxo30	Fbxo30	0.00366666666666667
Fbxo9	Fbxo9	0.00366666666666667
Fnip2	Fnip2	0.00366666666666667
Gon4l	Gon4l	0.00366666666666667
Mpnd	Mpnd	0.00366666666666667
Rbm27	Rbm27	0.00366666666666667
Ift80	Ift80	0.00366666666666667
Lrch1	Lrch1	0.00366666666666667
Mapk8ip3	Mapk8ip3	0.00366666666666667
Pdcd10	Pdcd10	0.00366131907308378
Ankib1	Ankib1	0.00365151515151515
Gpatch2l	Gpatch2l	0.00365062388591801
Actn1	Actn1	0.00364502164502164
Ccs	Ccs	0.00364502164502164
Fam21	Fam21	0.00364112903225806
Arfip1	Arfip1	0.00364015151515152
B3gat3	B3gat3	0.00364015151515152
Dph5	Dph5	0.00364015151515152
Gyg	Gyg	0.00364015151515152
Ak1	Ak1	0.00363636363636364
Apbb3	Apbb3	0.00363636363636364
Becn1	Becn1	0.00363636363636364
Cdc34	Cdc34	0.00363636363636364
Coq6	Coq6	0.00363636363636364
Cth	Cth	0.00363636363636364
Cttn	Cttn	0.00363636363636364
Elp6	Elp6	0.00363636363636364
Emc8	Emc8	0.00363636363636364
H13	H13	0.00363636363636364
Homer2	Homer2	0.00363636363636364
Hps3	Hps3	0.00363636363636364
Pfkfb2	Pfkfb2	0.00363636363636364
Plcd4	Plcd4	0.00363636363636364
Rrp36	Rrp36	0.00363636363636364
Usp4	Usp4	0.00363636363636364
Vps36	Vps36	0.00363636363636364
Gm10069	Gm10069	0.00363492063492065
Blvrb	Blvrb	0.00362903225806452
Rnf149	Rnf149	0.00362857142857143
Nudt10	Nudt10	0.00362844702467343
Aprt	Aprt	0.00362612244897959
Sik3	Sik3	0.0036183908045977
Ifngr1	Ifngr1	0.00361720430107527
Nxn	Nxn	0.00361720430107527
Rb1cc1	Rb1cc1	0.00361720430107527
Cyb5r4	Cyb5r4	0.00360459770114943
Ppm1e	Ppm1e	0.00360459770114943
Tonsl	Tonsl	0.00360459770114943
Anapc7	Anapc7	0.0036
Atp5a1	Atp5a1	0.0036
Csnk1d	Csnk1d	0.0036
Fignl1	Fignl1	0.0036
Kcmf1	Kcmf1	0.0036
Ndufs7	Ndufs7	0.0036
Nfxl1	Nfxl1	0.0036
Nit2	Nit2	0.0036
Nupl2	Nupl2	0.0036
Pcf11	Pcf11	0.0036
Pde4dip	Pde4dip	0.0036
Ppp2r3a	Ppp2r3a	0.0036
Psmf1	Psmf1	0.0036
Psmg2	Psmg2	0.0036
Ralgds	Ralgds	0.0036
Zc3h15	Zc3h15	0.0036
Zfp330	Zfp330	0.0036
Zfp354c	Zfp354c	0.0036
Cep57l1	Cep57l1	0.0036
Pkm	Pkm	0.0036
Ptplad1	Ptplad1	0.0036
Rsl24d1	Rsl24d1	0.0036
Sec11a	Sec11a	0.0036
Taok2	Taok2	0.0036
Zfp770	Zfp770	0.00359119496855346
Mtcp1	Mtcp1	0.00359113300492611
Pdik1l	Pdik1l	0.00359113300492611
Wdr13	Wdr13	0.00359113300492611
Fancc	Fancc	0.0035906432748538
Ube2n	Ube2n	0.00357834757834758
Gpsm2	Gpsm2	0.00357671957671958
Cct6a	Cct6a	0.00357294685990338
X4931406P16Rik	X4931406P16Rik	0.00356125356125356
Pcgf1	Pcgf1	0.00356125356125356
X1110008P14Rik	X1110008P14Rik	0.00355555555555556
X4930402H24Rik	X4930402H24Rik	0.00355555555555556
D10Wsu52e	D10Wsu52e	0.00355555555555556
Ddx50	Ddx50	0.00355555555555556
Dhx35	Dhx35	0.00355555555555556
Fbln2	Fbln2	0.00355555555555556
Gatc	Gatc	0.00355555555555556
Gtf2ird1	Gtf2ird1	0.00355555555555556
Lin54	Lin54	0.00355555555555556
Mapk1ip1	Mapk1ip1	0.00355555555555556
Mkrn2	Mkrn2	0.00355555555555556
Nktr	Nktr	0.00355555555555556
Ola1	Ola1	0.00355555555555556
Prr14l	Prr14l	0.00355555555555556
Ptpdc1	Ptpdc1	0.00355555555555556
Rrm2b	Rrm2b	0.00355555555555556
Tax1bp1	Tax1bp1	0.00355555555555556
Tbrg3	Tbrg3	0.00355555555555556
Tle4	Tle4	0.00355555555555556
Trap1	Trap1	0.00355555555555556
Zfp191	Zfp191	0.00355555555555556
Zfp217	Zfp217	0.00355555555555556
Zfp788	Zfp788	0.00355555555555556
Zfp808	Zfp808	0.00355555555555556
Tlk2	Tlk2	0.003553911205074
Trim13	Trim13	0.003553911205074
Nae1	Nae1	0.00355081967213114
Klhdc3	Klhdc3	0.0035437430786268
Rabgap1l	Rabgap1l	0.00353310104529616
Sesn1	Sesn1	0.00353310104529616
Ovca2	Ovca2	0.00352666666666666
Klhl23	Klhl23	0.00351666666666667
Mea1	Mea1	0.0035098814229249
X2900011O08Rik	X2900011O08Rik	0.0035
Aifm1	Aifm1	0.0035
Emp2	Emp2	0.0035
Eps15l1	Eps15l1	0.0035
Fubp3	Fubp3	0.0035
Kdm3b	Kdm3b	0.0035
Nipa2	Nipa2	0.0035
Nsmaf	Nsmaf	0.0035
Ostm1	Ostm1	0.0035
Paip2	Paip2	0.0035
Pogz	Pogz	0.0035
Qk	Qk	0.0035
Rpl36a	Rpl36a	0.0035
Slit2	Slit2	0.0035
Spop	Spop	0.0035
Tecr	Tecr	0.0035
Thap2	Thap2	0.0035
Thap7	Thap7	0.0035
Tmem234	Tmem234	0.0035
Zfml	Zfml	0.0035
Zfp39	Zfp39	0.0035
Zfp827	Zfp827	0.0035
Ccdc141	Ccdc141	0.00348616600790513
Fahd1	Fahd1	0.00348616600790513
Kank1	Kank1	0.00348616600790513
Twsg1	Twsg1	0.00348616600790513
Mrpl40	Mrpl40	0.00347511312217195
Cecr2	Cecr2	0.00345714285714286
Ints12	Ints12	0.00345054945054945
Cdh20	Cdh20	0.00344210526315789
Rgl2	Rgl2	0.00343809523809524
Anxa4	Anxa4	0.00342857142857143
Ap1s1	Ap1s1	0.00342857142857143
Arhgef1	Arhgef1	0.00342857142857143
Atp6ap1	Atp6ap1	0.00342857142857143
Dctn2	Dctn2	0.00342857142857143
Dennd1b	Dennd1b	0.00342857142857143
Dlg5	Dlg5	0.00342857142857143
Dock11	Dock11	0.00342857142857143
Dpm1	Dpm1	0.00342857142857143
Faim	Faim	0.00342857142857143
Fmr1	Fmr1	0.00342857142857143
Grpel2	Grpel2	0.00342857142857143
Klhdc10	Klhdc10	0.00342857142857143
Map4	Map4	0.00342857142857143
Mutyh	Mutyh	0.00342857142857143
Naa35	Naa35	0.00342857142857143
Ppfia1	Ppfia1	0.00342857142857143
Ptpn2	Ptpn2	0.00342857142857143
Pttg1ip	Pttg1ip	0.00342857142857143
Rab12	Rab12	0.00342857142857143
Sptssa	Sptssa	0.00342857142857143
Ube4b	Ube4b	0.00342857142857143
Vcan	Vcan	0.00342857142857143
Yipf1	Yipf1	0.00342857142857143
Zfp259	Zfp259	0.00342857142857143
Zfp933	Zfp933	0.00342857142857143
Dancr	Dancr	0.00342602495543672
Mtm1	Mtm1	0.00341052631578948
Fto	Fto	0.00341025641025641
Pstk	Pstk	0.00341025641025641
Efhd2	Efhd2	0.00338011695906433
Ctnnal1	Ctnnal1	0.00334640522875817
X2210015D19Rik	X2210015D19Rik	0.00333333333333333
Ccdc28a	Ccdc28a	0.00333333333333333
Ccdc47	Ccdc47	0.00333333333333333
Cd2ap	Cd2ap	0.00333333333333333
Coq3	Coq3	0.00333333333333333
Dcaf11	Dcaf11	0.00333333333333333
Edc4	Edc4	0.00333333333333333
Fam84a	Fam84a	0.00333333333333333
Gars	Gars	0.00333333333333333
Gemin6	Gemin6	0.00333333333333333
Got2	Got2	0.00333333333333333
Nop9	Nop9	0.00333333333333333
Nucb1	Nucb1	0.00333333333333333
Pphln1	Pphln1	0.00333333333333333
Rev3l	Rev3l	0.00333333333333333
Smchd1	Smchd1	0.00333333333333333
Specc1l	Specc1l	0.00333333333333333
Srp68	Srp68	0.00333333333333333
Zfp248	Zfp248	0.00333333333333333
Zfx	Zfx	0.00333333333333333
Cd9	Cd9	0.00326666666666667
Idh3a	Idh3a	0.00325614035087719
Sel1l3	Sel1l3	0.00324444444444444
Plk1s1	Plk1s1	0.00321904761904762
X1110059E24Rik	X1110059E24Rik	0.0032
Afap1	Afap1	0.0032
Akr1b10	Akr1b10	0.0032
Ankrd32	Ankrd32	0.0032
Apip	Apip	0.0032
Bhlhb9	Bhlhb9	0.0032
Bicd1	Bicd1	0.0032
Ccnd3	Ccnd3	0.0032
Cox8a	Cox8a	0.0032
Cyba	Cyba	0.0032
Cyp39a1	Cyp39a1	0.0032
Farsa	Farsa	0.0032
Gng5	Gng5	0.0032
Gpx8	Gpx8	0.0032
Hipk3	Hipk3	0.0032
Irak1	Irak1	0.0032
Irgq	Irgq	0.0032
Kif13a	Kif13a	0.0032
Maf1	Maf1	0.0032
Mtfr1l	Mtfr1l	0.0032
Nucb2	Nucb2	0.0032
Nudc	Nudc	0.0032
Palb2	Palb2	0.0032
Pgs1	Pgs1	0.0032
Pigl	Pigl	0.0032
Pnpt1	Pnpt1	0.0032
Pofut1	Pofut1	0.0032
Prdx4	Prdx4	0.0032
Purg	Purg	0.0032
Rapgef1	Rapgef1	0.0032
Rasa3	Rasa3	0.0032
Rbfox2	Rbfox2	0.0032
Rfc5	Rfc5	0.0032
Slc25a11	Slc25a11	0.0032
Snrnp40	Snrnp40	0.0032
Snx18	Snx18	0.0032
Soat1	Soat1	0.0032
Sox21	Sox21	0.0032
Suv420h2	Suv420h2	0.0032
Thoc5	Thoc5	0.0032
Tomm70a	Tomm70a	0.0032
Traf7	Traf7	0.0032
Ube3b	Ube3b	0.0032
Ubl3	Ubl3	0.0032
Wls	Wls	0.0032
Zfp251	Zfp251	0.0032
Zfp260	Zfp260	0.0032
Zfp516	Zfp516	0.0032
Zfyve27	Zfyve27	0.0032
Zswim8	Zswim8	0.0032
Fem1b	Fem1b	0.00316666666666667
Usmg5	Usmg5	0.00316666666666667
X2610204G22Rik	X2610204G22Rik	0.00316483516483516
Eci2	Eci2	0.00316483516483516
Manea	Manea	0.00303030303030303
X0610009B22Rik	X0610009B22Rik	0.003
X1110057K04Rik	X1110057K04Rik	0.003
AW549877	AW549877	0.003
Akap8l	Akap8l	0.003
Amfr	Amfr	0.003
Arhgef12	Arhgef12	0.003
Arhgef7	Arhgef7	0.003
Bms1	Bms1	0.003
Brca2	Brca2	0.003
Btbd1	Btbd1	0.003
C230081A13Rik	C230081A13Rik	0.003
Cap1	Cap1	0.003
Cdipt	Cdipt	0.003
Celf4	Celf4	0.003
Chd1	Chd1	0.003
Chd9	Chd9	0.003
Chst1	Chst1	0.003
Crym	Crym	0.003
Dcun1d5	Dcun1d5	0.003
Dok5	Dok5	0.003
Edil3	Edil3	0.003
Eif3f	Eif3f	0.003
Eif4a2	Eif4a2	0.003
Eri3	Eri3	0.003
Fam171b	Fam171b	0.003
Fam20c	Fam20c	0.003
Flad1	Flad1	0.003
Fnip1	Fnip1	0.003
Gaa	Gaa	0.003
Gigyf2	Gigyf2	0.003
Git1	Git1	0.003
Hs2st1	Hs2st1	0.003
Incenp	Incenp	0.003
Ino80	Ino80	0.003
Kcna2	Kcna2	0.003
Kpna2	Kpna2	0.003
Mettl6	Mettl6	0.003
Mfng	Mfng	0.003
Mier3	Mier3	0.003
Mmp16	Mmp16	0.003
Mpdz	Mpdz	0.003
Mrps18a	Mrps18a	0.003
Mtrr	Mtrr	0.003
Myo19	Myo19	0.003
Ncaph2	Ncaph2	0.003
Ncdn	Ncdn	0.003
Nicn1	Nicn1	0.003
Nin	Nin	0.003
Nol11	Nol11	0.003
Olig2	Olig2	0.003
Osbpl11	Osbpl11	0.003
Pak1	Pak1	0.003
Pex11b	Pex11b	0.003
Pigv	Pigv	0.003
Pik3ip1	Pik3ip1	0.003
Pik3r3	Pik3r3	0.003
Pnpla8	Pnpla8	0.003
Psmc2	Psmc2	0.003
Rc3h2	Rc3h2	0.003
Reep2	Reep2	0.003
Rnf113a2	Rnf113a2	0.003
Sdf4	Sdf4	0.003
Sdhc	Sdhc	0.003
Setdb2	Setdb2	0.003
Slc4a1ap	Slc4a1ap	0.003
Slc6a8	Slc6a8	0.003
Smad1	Smad1	0.003
Spcs1	Spcs1	0.003
Srsf5	Srsf5	0.003
Stt3b	Stt3b	0.003
Sumo2	Sumo2	0.003
Szrd1	Szrd1	0.003
Tbl3	Tbl3	0.003
Tm9sf1	Tm9sf1	0.003
Tma16	Tma16	0.003
Tma7	Tma7	0.003
Tmem55b	Tmem55b	0.003
Tro	Tro	0.003
Trp53inp1	Trp53inp1	0.003
Tsen15	Tsen15	0.003
Txndc17	Txndc17	0.003
Ubr4	Ubr4	0.003
Wars	Wars	0.003
Wasl	Wasl	0.003
Zfp119a	Zfp119a	0.003
Araf	Araf	0.00283333333333334
X0610009D07Rik	X0610009D07Rik	0.00266666666666667
X1810043G02Rik	X1810043G02Rik	0.00266666666666667
X2310033P09Rik	X2310033P09Rik	0.00266666666666667
X2700099C18Rik	X2700099C18Rik	0.00266666666666667
Aaas	Aaas	0.00266666666666667
Agpat5	Agpat5	0.00266666666666667
Akr1a1	Akr1a1	0.00266666666666667
Alg14	Alg14	0.00266666666666667
Ammecr1l	Ammecr1l	0.00266666666666667
Arl16	Arl16	0.00266666666666667
Armc8	Armc8	0.00266666666666667
Ate1	Ate1	0.00266666666666667
Atl2	Atl2	0.00266666666666667
B2m	B2m	0.00266666666666667
Cadm2	Cadm2	0.00266666666666667
Ccl25	Ccl25	0.00266666666666667
Cdadc1	Cdadc1	0.00266666666666667
Cep120	Cep120	0.00266666666666667
Cep57	Cep57	0.00266666666666667
Clstn1	Clstn1	0.00266666666666667
Cnn3	Cnn3	0.00266666666666667
Coa5	Coa5	0.00266666666666667
Commd2	Commd2	0.00266666666666667
Cox11	Cox11	0.00266666666666667
Ctps2	Ctps2	0.00266666666666667
D3Ertd751e	D3Ertd751e	0.00266666666666667
Dda1	Dda1	0.00266666666666667
Ddt	Ddt	0.00266666666666667
Ddx56	Ddx56	0.00266666666666667
Dip2a	Dip2a	0.00266666666666667
Dmwd	Dmwd	0.00266666666666667
Eapp	Eapp	0.00266666666666667
Eci1	Eci1	0.00266666666666667
Eif2ak1	Eif2ak1	0.00266666666666667
Eif6	Eif6	0.00266666666666667
Elmod2	Elmod2	0.00266666666666667
Ept1	Ept1	0.00266666666666667
Erp44	Erp44	0.00266666666666667
Etfb	Etfb	0.00266666666666667
Exoc3	Exoc3	0.00266666666666667
Exosc4	Exosc4	0.00266666666666667
Fancg	Fancg	0.00266666666666667
Fbxw8	Fbxw8	0.00266666666666667
Fdps	Fdps	0.00266666666666667
Gltscr1l	Gltscr1l	0.00266666666666667
Gm608	Gm608	0.00266666666666667
Gnai3	Gnai3	0.00266666666666667
Gng3	Gng3	0.00266666666666667
Gpr108	Gpr108	0.00266666666666667
Gprasp2	Gprasp2	0.00266666666666667
Hnrpll	Hnrpll	0.00266666666666667
Hsd17b7	Hsd17b7	0.00266666666666667
Hspa9	Hspa9	0.00266666666666667
Igdcc3	Igdcc3	0.00266666666666667
Jkamp	Jkamp	0.00266666666666667
Mafg	Mafg	0.00266666666666667
Marf1	Marf1	0.00266666666666667
Mbtps1	Mbtps1	0.00266666666666667
Mcf2l	Mcf2l	0.00266666666666667
Meaf6	Meaf6	0.00266666666666667
Meis1	Meis1	0.00266666666666667
Mllt4	Mllt4	0.00266666666666667
Mrto4	Mrto4	0.00266666666666667
Msantd4	Msantd4	0.00266666666666667
Mybl2	Mybl2	0.00266666666666667
Nbas	Nbas	0.00266666666666667
Ndufaf6	Ndufaf6	0.00266666666666667
Nol8	Nol8	0.00266666666666667
Notch2	Notch2	0.00266666666666667
Ntmt1	Ntmt1	0.00266666666666667
Nudt13	Nudt13	0.00266666666666667
Pard3	Pard3	0.00266666666666667
Pdp1	Pdp1	0.00266666666666667
Pds5b	Pds5b	0.00266666666666667
Pelp1	Pelp1	0.00266666666666667
Pif1	Pif1	0.00266666666666667
Polh	Polh	0.00266666666666667
Polr2d	Polr2d	0.00266666666666667
Polrmt	Polrmt	0.00266666666666667
Ppie	Ppie	0.00266666666666667
Ppp5c	Ppp5c	0.00266666666666667
Prdx6	Prdx6	0.00266666666666667
Prkar2a	Prkar2a	0.00266666666666667
Prosapip1	Prosapip1	0.00266666666666667
Psph	Psph	0.00266666666666667
Rab34	Rab34	0.00266666666666667
Rad51c	Rad51c	0.00266666666666667
Rexo4	Rexo4	0.00266666666666667
Rnf34	Rnf34	0.00266666666666667
Rpp25l	Rpp25l	0.00266666666666667
Rps16	Rps16	0.00266666666666667
